gap_rank,approved_symbol,approved_name,target_id,biotype,association_score,literature_mentions,trial_mentions,literature_documents_mentioned,trial_documents_mentioned,literature_to_trial_gap_signal,evidence_strength_norm,literature_signal_norm,trial_signal_norm,underexploration_norm,literature_trial_gap_norm,gap_score,conservative_gap_score,gap_category,gap_interpretation_tier,text_coverage_status,symbol_ambiguity_flag,mention_match_quality,interpretation_note
152,TNPO3,transportin 3,ENSG00000064419,protein_coding,0.4630322273845584,0,0,0,0,0,0.24557942910090835,0.0,0.0,1.0,0.0,0.098232,0.12279,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
153,COPB1,coat protein complex I subunit beta 1,ENSG00000129083,protein_coding,0.4629911629562602,0,0,0,0,0,0.2455032436462271,0.0,0.0,1.0,0.0,0.098201,0.122752,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
154,DSTYK,dual serine/threonine and tyrosine protein kinase,ENSG00000133059,protein_coding,0.462898767992589,0,0,0,0,0,0.24533182637319362,0.0,0.0,1.0,0.0,0.098133,0.122666,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
155,COPB2,coat protein complex I subunit beta 2,ENSG00000184432,protein_coding,0.462898767992589,0,0,0,0,0,0.24533182637319362,0.0,0.0,1.0,0.0,0.098133,0.122666,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
156,HEATR1,HEAT repeat containing 1,ENSG00000119285,protein_coding,0.462898767992589,0,0,0,0,0,0.24533182637319362,0.0,0.0,1.0,0.0,0.098133,0.122666,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
157,ZNF207,zinc finger protein 207,ENSG00000010244,protein_coding,0.462898767992589,0,0,0,0,0,0.24533182637319362,0.0,0.0,1.0,0.0,0.098133,0.122666,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
158,PAF1,PAF1 component of Paf1/RNA polymerase II complex,ENSG00000006712,protein_coding,0.4628122530463495,0,0,0,0,0,0.24517131809902204,0.0,0.0,1.0,0.0,0.098069,0.122586,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
159,SEC13,"SEC13 homolog, nuclear pore and COPII component",ENSG00000157020,protein_coding,0.4627139780652466,0,0,0,0,0,0.24498899182712686,0.0,0.0,1.0,0.0,0.097996,0.122494,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
160,DHX37,DEAH-box helicase 37,ENSG00000150990,protein_coding,0.4626215831015755,0,0,0,0,0,0.2448175745540936,0.0,0.0,1.0,0.0,0.097927,0.122409,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
161,PXK,PX domain containing serine/threonine kinase like,ENSG00000168297,protein_coding,0.462590500523488,0,0,0,0,0,0.24475990809086978,0.0,0.0,1.0,0.0,0.097904,0.12238,Low gap signal,Checked-zero text signal,checked_zero_mentions,moderate,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
162,PPP1R15B,protein phosphatase 1 regulatory subunit 15B,ENSG00000158615,protein_coding,0.4623443982105619,0,0,0,0,0,0.24430332273499333,0.0,0.0,1.0,0.0,0.097721,0.122152,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
163,NOP16,NOP16 nucleolar protein,ENSG00000048162,protein_coding,0.4619748183558772,0,0,0,0,0,0.24361765364285992,0.0,0.0,1.0,0.0,0.097447,0.121809,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
164,PLRG1,pleiotropic regulator 1,ENSG00000171566,protein_coding,0.4619748183558772,0,0,0,0,0,0.24361765364285992,0.0,0.0,1.0,0.0,0.097447,0.121809,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
165,SNRPE,small nuclear ribonucleoprotein polypeptide E,ENSG00000182004,protein_coding,0.4619748183558772,0,0,0,0,0,0.24361765364285992,0.0,0.0,1.0,0.0,0.097447,0.121809,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
166,NUP205,nucleoporin 205,ENSG00000155561,protein_coding,0.4619748183558772,0,0,0,0,0,0.24361765364285992,0.0,0.0,1.0,0.0,0.097447,0.121809,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
167,MTMR14,myotubularin related protein 14,ENSG00000163719,protein_coding,0.4619748183558772,0,0,0,0,0,0.24361765364285992,0.0,0.0,1.0,0.0,0.097447,0.121809,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
168,PPAN,peter pan homolog,ENSG00000130810,protein_coding,0.4619748183558772,0,0,0,0,0,0.24361765364285992,0.0,0.0,1.0,0.0,0.097447,0.121809,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
169,IMP3,IMP U3 small nucleolar ribonucleoprotein 3,ENSG00000177971,protein_coding,0.4619748183558772,0,0,0,0,0,0.24361765364285992,0.0,0.0,1.0,0.0,0.097447,0.121809,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
170,SUPT6H,"SPT6 homolog, histone chaperone and transcription elongation factor",ENSG00000109111,protein_coding,0.4619748183558772,0,0,0,0,0,0.24361765364285992,0.0,0.0,1.0,0.0,0.097447,0.121809,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
171,LTV1,LTV1 ribosome biogenesis factor,ENSG00000135521,protein_coding,0.4619748183558772,0,0,0,0,0,0.24361765364285992,0.0,0.0,1.0,0.0,0.097447,0.121809,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
172,FERMT2,FERM domain containing kindlin 2,ENSG00000073712,protein_coding,0.4616617934842458,0,0,0,0,0,0.24303690911139775,0.0,0.0,1.0,0.0,0.097215,0.121518,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
173,PRDX2,peroxiredoxin 2,ENSG00000167815,protein_coding,0.460568664371186,0,0,0,0,0,0.24100886338045324,0.0,0.0,1.0,0.0,0.096404,0.120504,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
174,WDHD1,WD repeat and HMG-box DNA binding protein 1,ENSG00000198554,protein_coding,0.4598018260294176,0,0,0,0,0,0.23958617395907755,0.0,0.0,1.0,0.0,0.095834,0.119793,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
175,DIMT1,DIM1 rRNA methyltransferase and ribosome maturation factor,ENSG00000086189,protein_coding,0.4585183207363117,0,0,0,0,0,0.23720492969503815,0.0,0.0,1.0,0.0,0.094882,0.118602,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
